Date,Close
2023-07-03,283.9087
2023-07-04,280.9427
2023-07-05,278.5754
2023-07-06,282.819
2023-07-07,286.6358
2023-07-10,288.8457
2023-07-11,285.1751
2023-07-12,284.2064
2023-07-13,288.4573
2023-07-14,289.0633
2023-07-17,297.2241
2023-07-18,298.7458
2023-07-19,299.5538
2023-07-20,298.5624
2023-07-21,299.1603
2023-07-24,298.7326
2023-07-25,301.3905
2023-07-26,304.9712
2023-07-27,302.2167
2023-07-28,297.5098
2023-07-31,291.0733
2023-08-01,292.9641
2023-08-02,289.2023
2023-08-03,281.8465
2023-08-04,283.2735
2023-08-07,291.8612
2023-08-08,291.9567
2023-08-09,295.0111
2023-08-10,295.4188
2023-08-11,295.1864
2023-08-14,298.5601
2023-08-15,297.6395
2023-08-16,298.7136
2023-08-17,299.9863
2023-08-18,297.7012
2023-08-21,301.3643
2023-08-22,300.8521
2023-08-23,298.2441
2023-08-24,300.2835
2023-08-25,297.1661
2023-08-28,297.3854
2023-08-29,297.4718
2023-08-30,301.4671
2023-08-31,303.305
2023-09-01,303.3352
2023-09-04,306.4332
2023-09-05,311.6679
2023-09-06,313.8787
2023-09-07,314.0433
2023-09-08,309.2252
2023-09-11,305.3966
2023-09-12,304.4002
2023-09-13,302.2955
2023-09-14,301.7382
2023-09-15,302.064
2023-09-18,304.1048
2023-09-19,303.9692
2023-09-20,305.8654
2023-09-21,306.2244
2023-09-22,299.0876
2023-09-25,295.8359
2023-09-26,295.4428
2023-09-27,291.2722
2023-09-28,293.4856
2023-09-29,298.994
2023-10-02,303.4865
2023-10-03,302.8305
2023-10-04,308.3689
2023-10-05,309.0424
2023-10-06,307.9159
2023-10-09,305.7726
2023-10-10,304.785
2023-10-11,303.4872
2023-10-12,304.2293
2023-10-13,304.9372
2023-10-16,305.0703
2023-10-17,306.7919
2023-10-18,311.298
2023-10-19,314.9696
2023-10-20,309.4832
2023-10-23,300.1223
2023-10-24,303.6072
2023-10-25,298.7488
2023-10-26,298.0625
2023-10-27,293.9965
2023-10-30,287.7568
2023-10-31,289.7416
2023-11-01,292.497
2023-11-02,290.5905
2023-11-03,281.6715
2023-11-06,279.9379
2023-11-07,281.366
2023-11-08,276.4852
2023-11-09,277.2041
2023-11-10,277.2641
2023-11-13,279.3024
2023-11-14,279.8149
2023-11-15,276.6595
2023-11-16,280.7426
2023-11-17,280.3209
2023-11-20,280.3411
2023-11-21,277.3137
2023-11-22,275.9495
2023-11-23,273.1299
2023-11-24,272.6723
2023-11-27,278.3822
2023-11-28,273.9106
2023-11-29,268.7165
2023-11-30,273.5679
2023-12-01,272.9902
2023-12-04,270.9076
2023-12-05,274.3966
2023-12-06,272.5122
2023-12-07,278.5925
2023-12-08,280.9703
2023-12-11,279.4376
2023-12-12,286.7834
2023-12-13,284.8136
2023-12-14,287.4639
2023-12-15,288.6113
2023-12-18,293.2351
2023-12-19,298.8471
2023-12-20,299.0814
2023-12-21,296.497
2023-12-22,298.2522
2023-12-25,295.9459
2023-12-26,303.2145
2023-12-27,303.8326
2023-12-28,302.6222
2023-12-29,303.4139
2024-01-01,298.6304
2024-01-02,295.268
2024-01-03,299.6395
2024-01-04,297.3973
2024-01-05,293.7801
2024-01-08,295.7895
2024-01-09,300.1165
2024-01-10,302.8257
2024-01-11,306.5664
2024-01-12,303.9049
2024-01-15,298.8414
2024-01-16,304.3448
2024-01-17,303.2881
2024-01-18,302.4965
2024-01-19,307.4388
2024-01-22,309.6139
2024-01-23,311.4315
2024-01-24,319.6471
2024-01-25,317.3065
2024-01-26,320.9664
2024-01-29,321.3144
2024-01-30,322.4785
2024-01-31,328.5223
2024-02-01,330.6557
2024-02-02,332.9239
2024-02-05,337.3418
2024-02-06,335.9994
2024-02-07,332.7501
2024-02-08,328.7113
2024-02-09,321.0864
2024-02-12,329.1375
2024-02-13,324.9118
2024-02-14,324.1791
2024-02-15,323.232
2024-02-16,324.5536
2024-02-19,327.8604
2024-02-20,331.377
2024-02-21,329.1909
2024-02-22,328.6624
2024-02-23,329.9083
2024-02-26,329.0558
2024-02-27,335.5343
2024-02-28,337.6453
2024-02-29,340.7579
2024-03-01,343.6048
2024-03-04,348.5808
2024-03-05,349.4774
2024-03-06,344.1787
2024-03-07,345.9671
2024-03-08,343.4013
2024-03-11,341.3604
2024-03-12,343.8988
2024-03-13,349.1465
2024-03-14,349.3753
2024-03-15,350.8098
2024-03-18,358.116
2024-03-19,359.2939
2024-03-20,370.6548
2024-03-21,373.3184
2024-03-22,365.5798
2024-03-25,369.0309
2024-03-26,370.8664
2024-03-27,376.7547
2024-03-28,379.9489
2024-03-29,379.4696
2024-04-01,374.0464
2024-04-02,373.2578
2024-04-03,369.5975
2024-04-04,367.1706
2024-04-05,369.9108
2024-04-08,377.4714
2024-04-09,379.4101
2024-04-10,374.1171
2024-04-11,376.2627
2024-04-12,381.8162
2024-04-15,379.175
2024-04-16,378.7169
2024-04-17,378.9352
2024-04-18,375.5176
2024-04-19,378.5891
2024-04-22,378.1911
2024-04-23,380.2463
2024-04-24,376.3488
2024-04-25,374.5237
2024-04-26,377.9201
2024-04-29,376.3805
2024-04-30,384.331
2024-05-01,382.6416
2024-05-02,383.8263
2024-05-03,388.2753
2024-05-06,381.822
2024-05-07,373.907
2024-05-08,367.2111
2024-05-09,372.9216
2024-05-10,370.6011
2024-05-13,382.1262
2024-05-14,379.6917
2024-05-15,380.6845
2024-05-16,387.8814
2024-05-17,397.3741
2024-05-20,407.3633
2024-05-21,413.4332
2024-05-22,418.6791
2024-05-23,421.8236
2024-05-24,425.9323
2024-05-27,423.2854
2024-05-28,419.2988
2024-05-29,419.4495
2024-05-30,418.7607
2024-05-31,416.6506
2024-06-03,420.2991
2024-06-04,425.2854
2024-06-05,425.9067
2024-06-06,433.6285
2024-06-07,427.8611
2024-06-10,427.038
2024-06-11,423.5355
2024-06-12,414.2184
2024-06-13,413.9731
2024-06-14,413.5339
2024-06-17,421.2096
2024-06-18,424.5665
2024-06-19,419.5183
2024-06-20,429.0201
2024-06-21,435.4779
2024-06-24,438.6939
2024-06-25,437.6771
2024-06-26,432.8131
2024-06-27,431.0531
2024-06-28,436.8572
2024-07-01,446.9115
2024-07-02,455.3666
2024-07-03,452.8774
2024-07-04,446.974
2024-07-05,447.9085
2024-07-08,438.5824
2024-07-09,440.4587
2024-07-10,439.8547
2024-07-11,437.5708
2024-07-12,429.3723
2024-07-15,432.1903
2024-07-16,429.6005
2024-07-17,423.7412
2024-07-18,409.3055
2024-07-19,409.3341
2024-07-22,418.2031
2024-07-23,426.7073
2024-07-24,424.5375
2024-07-25,421.6393
2024-07-26,424.1798
2024-07-29,419.2676
2024-07-30,420.9537
2024-07-31,424.9919
2024-08-01,431.4191
2024-08-02,431.0732
2024-08-05,430.192
2024-08-06,425.8317
2024-08-07,421.7767
2024-08-08,420.7991
2024-08-09,422.8225
2024-08-12,427.627
2024-08-13,423.6765
2024-08-14,431.435
2024-08-15,430.2039
2024-08-16,430.2657
2024-08-19,426.5798
2024-08-20,414.3408
2024-08-21,418.9021
2024-08-22,422.7737
2024-08-23,421.5155
2024-08-26,422.023
2024-08-27,424.8046
2024-08-28,417.0092
2024-08-29,414.5286
2024-08-30,418.6454
2024-09-02,412.5116
2024-09-03,414.1298
2024-09-04,407.5538
2024-09-05,409.998
2024-09-06,409.9866
2024-09-09,402.2044
2024-09-10,407.9869
2024-09-11,404.5536
2024-09-12,400.7819
2024-09-13,401.9069
2024-09-16,407.6074
2024-09-17,402.8017
2024-09-18,403.261
2024-09-19,405.4974
2024-09-20,409.0322
2024-09-23,410.0619
2024-09-24,408.4199
2024-09-25,404.5272
2024-09-26,405.1072
2024-09-27,400.0572
2024-09-30,386.1928
2024-10-01,388.3704
2024-10-02,392.7385
2024-10-03,381.7594
2024-10-04,377.2864
2024-10-07,380.2405
2024-10-08,389.7807
2024-10-09,390.0339
2024-10-10,386.7826
2024-10-11,386.0884
2024-10-14,392.6127
2024-10-15,389.7264
2024-10-16,386.1447
2024-10-17,384.0622
2024-10-18,379.8222
2024-10-21,380.5332
2024-10-22,388.1044
2024-10-23,389.7643
2024-10-24,388.7399
2024-10-25,387.5341
2024-10-28,380.4197
2024-10-29,384.6033
2024-10-30,384.3979
2024-10-31,383.7191
2024-11-01,398.5757
2024-11-04,400.164
2024-11-05,396.714
2024-11-06,394.843
2024-11-07,400.4424
2024-11-08,401.1469
2024-11-11,394.3838
2024-11-12,398.8919
2024-11-13,395.8532
2024-11-14,404.9102
2024-11-15,410.32
2024-11-18,408.2816
2024-11-19,414.7211
2024-11-20,415.2247
2024-11-21,419.6399
2024-11-22,422.2487
2024-11-25,418.1291
2024-11-26,415.0674
2024-11-27,420.3634
2024-11-28,418.8428
2024-11-29,416.9816
2024-12-02,412.3692
2024-12-03,414.6303
2024-12-04,425.0583
2024-12-05,419.7832
2024-12-06,420.0731
2024-12-09,427.36
2024-12-10,427.1225
2024-12-11,429.6119
2024-12-12,424.3068
2024-12-13,426.6573
2024-12-16,425.8698
2024-12-17,431.0777
2024-12-18,437.3924
2024-12-19,451.1592
2024-12-20,454.4777
2024-12-23,456.4363
2024-12-24,457.6836
2024-12-25,455.927
2024-12-26,457.9613
2024-12-27,456.5211
2024-12-30,457.6266
2024-12-31,465.0452
