Date,Close
2023-07-03,287.6494
2023-07-04,284.5769
2023-07-05,282.1124
2023-07-06,286.1117
2023-07-07,290.9468
2023-07-10,294.0687
2023-07-11,291.7488
2023-07-12,290.6947
2023-07-13,295.0841
2023-07-14,294.7903
2023-07-17,303.7339
2023-07-18,304.5329
2023-07-19,305.4639
2023-07-20,303.8129
2023-07-21,304.0452
2023-07-24,303.1145
2023-07-25,305.362
2023-07-26,308.5517
2023-07-27,305.5102
2023-07-28,301.4038
2023-07-31,294.4127
2023-08-01,296.3977
2023-08-02,293.428
2023-08-03,285.8875
2023-08-04,286.881
2023-08-07,295.1849
2023-08-08,295.975
2023-08-09,299.0935
2023-08-10,299.1767
2023-08-11,299.2379
2023-08-14,301.8956
2023-08-15,301.4041
2023-08-16,302.7054
2023-08-17,303.77
2023-08-18,301.0161
2023-08-21,304.0751
2023-08-22,303.899
2023-08-23,302.0906
2023-08-24,303.7093
2023-08-25,300.9293
2023-08-28,299.8887
2023-08-29,299.6226
2023-08-30,303.5074
2023-08-31,304.75
2023-09-01,304.2086
2023-09-04,306.8161
2023-09-05,312.0793
2023-09-06,314.1098
2023-09-07,312.8634
2023-09-08,306.8805
2023-09-11,302.8224
2023-09-12,302.1412
2023-09-13,298.4546
2023-09-14,297.6225
2023-09-15,297.621
2023-09-18,300.3979
2023-09-19,300.0366
2023-09-20,302.082
2023-09-21,302.5112
2023-09-22,294.3835
2023-09-25,291.7312
2023-09-26,291.4808
2023-09-27,287.7859
2023-09-28,292.1671
2023-09-29,296.2684
2023-10-02,301.6083
2023-10-03,300.8026
2023-10-04,306.3117
2023-10-05,306.9327
2023-10-06,305.5871
2023-10-09,303.1755
2023-10-10,302.4255
2023-10-11,300.2587
2023-10-12,301.4216
2023-10-13,301.851
2023-10-16,301.2966
2023-10-17,302.6747
2023-10-18,307.748
2023-10-19,310.9394
2023-10-20,305.9086
2023-10-23,296.4861
2023-10-24,300.275
2023-10-25,296.0257
2023-10-26,296.4605
2023-10-27,292.4336
2023-10-30,286.8044
2023-10-31,288.7795
2023-11-01,292.1918
2023-11-02,289.9244
2023-11-03,281.7248
2023-11-06,279.9331
2023-11-07,281.2825
2023-11-08,276.6011
2023-11-09,277.4383
2023-11-10,277.432
2023-11-13,279.5295
2023-11-14,280.9093
2023-11-15,278.3902
2023-11-16,282.8596
2023-11-17,282.1897
2023-11-20,281.7076
2023-11-21,279.2949
2023-11-22,278.4515
2023-11-23,276.5119
2023-11-24,275.7285
2023-11-27,281.2026
2023-11-28,275.8991
2023-11-29,270.6077
2023-11-30,275.8861
2023-12-01,275.0635
2023-12-04,273.3804
2023-12-05,276.6914
2023-12-06,275.0276
2023-12-07,280.3487
2023-12-08,282.7175
2023-12-11,279.5302
2023-12-12,286.5535
2023-12-13,283.7099
2023-12-14,286.955
2023-12-15,288.5122
2023-12-18,293.265
2023-12-19,299.6013
2023-12-20,299.2605
2023-12-21,297.798
2023-12-22,300.0632
2023-12-25,297.6706
2023-12-26,305.4383
2023-12-27,305.3665
2023-12-28,303.6829
2023-12-29,304.0839
2024-01-01,299.112
2024-01-02,295.2131
2024-01-03,300.1748
2024-01-04,297.8406
2024-01-05,294.5367
2024-01-08,296.1548
2024-01-09,299.2788
2024-01-10,302.0611
2024-01-11,304.5252
2024-01-12,301.9189
2024-01-15,296.2131
2024-01-16,302.6818
2024-01-17,302.2141
2024-01-18,301.5129
2024-01-19,307.0534
2024-01-22,308.6408
2024-01-23,310.7339
2024-01-24,318.8093
2024-01-25,316.7133
2024-01-26,321.0626
2024-01-29,321.8706
2024-01-30,323.1877
2024-01-31,327.9933
2024-02-01,329.4297
2024-02-02,331.5408
2024-02-05,335.8703
2024-02-06,333.8146
2024-02-07,332.2934
2024-02-08,329.3889
2024-02-09,322.3741
2024-02-12,330.2615
2024-02-13,326.0084
2024-02-14,324.6747
2024-02-15,323.8048
2024-02-16,325.256
2024-02-19,327.6628
2024-02-20,331.2908
2024-02-21,329.0679
2024-02-22,327.2999
2024-02-23,327.9402
2024-02-26,326.8469
2024-02-27,334.3228
2024-02-28,336.7353
2024-02-29,338.847
2024-03-01,341.9224
2024-03-04,345.6673
2024-03-05,347.2783
2024-03-06,341.8436
2024-03-07,343.5026
2024-03-08,341.9423
2024-03-11,339.0907
2024-03-12,340.5892
2024-03-13,345.2329
2024-03-14,346.1693
2024-03-15,346.4962
2024-03-18,351.5333
2024-03-19,352.3377
2024-03-20,363.5332
2024-03-21,366.9399
2024-03-22,359.2218
2024-03-25,362.2156
2024-03-26,364.7991
2024-03-27,369.0531
2024-03-28,371.8014
2024-03-29,371.488
2024-04-01,366.6719
2024-04-02,365.5482
2024-04-03,362.0963
2024-04-04,357.9879
2024-04-05,360.1081
2024-04-08,367.5742
2024-04-09,368.6833
2024-04-10,363.7377
2024-04-11,366.0863
2024-04-12,371.0767
2024-04-15,368.7133
2024-04-16,367.5713
2024-04-17,367.6249
2024-04-18,364.8575
2024-04-19,367.8668
2024-04-22,367.0601
2024-04-23,369.1596
2024-04-24,366.0169
2024-04-25,362.7945
2024-04-26,366.8268
2024-04-29,365.1305
2024-04-30,372.9227
2024-05-01,372.2256
2024-05-02,372.3224
2024-05-03,375.9803
2024-05-06,369.7018
2024-05-07,361.6884
2024-05-08,356.6607
2024-05-09,361.4295
2024-05-10,358.8465
2024-05-13,369.818
2024-05-14,366.6434
2024-05-15,367.2831
2024-05-16,374.2516
2024-05-17,382.8868
2024-05-20,392.1515
2024-05-21,397.4043
2024-05-22,401.0919
2024-05-23,404.2718
2024-05-24,409.5104
2024-05-27,407.057
2024-05-28,403.5216
2024-05-29,404.2213
2024-05-30,402.5513
2024-05-31,401.9545
2024-06-03,405.5313
2024-06-04,411.5216
2024-06-05,411.5014
2024-06-06,420.2345
2024-06-07,415.4645
2024-06-10,415.1487
2024-06-11,412.0401
2024-06-12,403.043
2024-06-13,403.7792
2024-06-14,403.477
2024-06-17,409.1541
2024-06-18,411.403
2024-06-19,406.5051
2024-06-20,415.6879
2024-06-21,421.7103
2024-06-24,425.7593
2024-06-25,423.1407
2024-06-26,418.7008
2024-06-27,415.5269
2024-06-28,421.5855
2024-07-01,430.9175
2024-07-02,439.1871
2024-07-03,436.0996
2024-07-04,431.7014
2024-07-05,433.4762
2024-07-08,425.2274
2024-07-09,426.8818
2024-07-10,426.8091
2024-07-11,424.056
2024-07-12,417.0746
2024-07-15,421.1058
2024-07-16,419.5597
2024-07-17,413.3968
2024-07-18,400.0348
2024-07-19,399.0273
2024-07-22,407.8705
2024-07-23,416.2833
2024-07-24,412.6732
2024-07-25,408.9817
2024-07-26,411.1404
2024-07-29,406.2746
2024-07-30,406.8767
2024-07-31,410.9793
2024-08-01,417.2148
2024-08-02,416.7282
2024-08-05,415.272
2024-08-06,412.0602
2024-08-07,409.6183
2024-08-08,408.3012
2024-08-09,409.7057
2024-08-12,414.624
2024-08-13,410.6117
2024-08-14,417.7909
2024-08-15,417.2525
2024-08-16,415.7173
2024-08-19,413.3589
2024-08-20,401.9152
2024-08-21,405.8762
2024-08-22,409.4424
2024-08-23,408.2297
2024-08-26,407.2929
2024-08-27,411.1147
2024-08-28,403.8309
2024-08-29,401.8585
2024-08-30,406.4945
2024-09-02,399.8872
2024-09-03,401.7874
2024-09-04,395.3838
2024-09-05,398.3534
2024-09-06,396.648
2024-09-09,389.2662
2024-09-10,394.2254
2024-09-11,391.3483
2024-09-12,388.1771
2024-09-13,388.6846
2024-09-16,393.4786
2024-09-17,388.8916
2024-09-18,388.6243
2024-09-19,391.3693
2024-09-20,394.3896
2024-09-23,393.0597
2024-09-24,391.2383
2024-09-25,386.8086
2024-09-26,386.0846
2024-09-27,380.4607
2024-09-30,367.7541
2024-10-01,370.7428
2024-10-02,375.0198
2024-10-03,364.3956
2024-10-04,360.5864
2024-10-07,362.994
2024-10-08,371.324
2024-10-09,370.7007
2024-10-10,366.4044
2024-10-11,365.4808
2024-10-14,371.5871
2024-10-15,368.8655
2024-10-16,365.2703
2024-10-17,362.6687
2024-10-18,359.2261
2024-10-21,358.9321
2024-10-22,366.4163
2024-10-23,367.202
2024-10-24,365.7133
2024-10-25,363.5401
2024-10-28,356.7018
2024-10-29,361.2027
2024-10-30,361.388
2024-10-31,361.4762
2024-11-01,375.4292
2024-11-04,376.0518
2024-11-05,372.6581
2024-11-06,370.3718
2024-11-07,376.4522
2024-11-08,376.1935
2024-11-11,370.7138
2024-11-12,375.4863
2024-11-13,374.0858
2024-11-14,382.0814
2024-11-15,387.5774
2024-11-18,387.4784
2024-11-19,392.9278
2024-11-20,392.1843
2024-11-21,394.7547
2024-11-22,397.6979
2024-11-25,392.4364
2024-11-26,389.3567
2024-11-27,394.5163
2024-11-28,393.2781
2024-11-29,391.9175
2024-12-02,387.8866
2024-12-03,390.9418
2024-12-04,399.7345
2024-12-05,394.3812
2024-12-06,394.036
2024-12-09,401.3204
2024-12-10,401.8268
2024-12-11,404.4612
2024-12-12,400.5738
2024-12-13,401.7825
2024-12-16,402.4029
2024-12-17,408.402
2024-12-18,414.806
2024-12-19,428.9484
2024-12-20,430.5877
2024-12-23,431.936
2024-12-24,432.4457
2024-12-25,431.4598
2024-12-26,432.421
2024-12-27,431.757
2024-12-30,433.9546
2024-12-31,441.3818
